id,name,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,state_fullname
196,Justin Tolkinen,2015-03-16,shot,gun,28.0,M,W,St. Paul,MN,True,attack,Not fleeing,False,-93.025,44.954,True,Minnesota
197,William Dean Poole,2015-03-16,shot,gun,52.0,M,W,Gastonia,NC,True,attack,Not fleeing,False,-81.242,35.204,True,North Carolina
198,Andrew Charles Shipley,2015-03-17,shot,gun,49.0,M,W,Medford,OR,True,attack,Not fleeing,False,-122.899,42.33,True,Oregon
199,Declan Owen,2015-03-17,shot,gun,24.0,M,W,Dublin,NC,False,attack,Foot,False,-78.751,34.64,True,North Carolina
200,Alice Brown,2015-03-17,shot,vehicle,24.0,F,W,San Francisco,CA,True,other,Not fleeing,False,-122.422,37.789,True,California
201,Eugene Smith,2015-03-17,shot,gun,20.0,M,W,Onalaska,TX,True,attack,Not fleeing,False,-95.104,30.815,True,Texas
202,Roberto Leon,2015-03-17,shot,unarmed,22.0,M,H,Sacramento,CA,False,other,Car,False,-121.504,38.682,True,California
203,Kaylene Stone,2015-03-18,shot,gun,49.0,F,W,Glendale,AZ,False,attack,Not fleeing,False,-112.203,33.582,True,Arizona
204,Garland Lee Wingo,2015-03-18,shot,gun,64.0,M,W,Tallahassee,FL,False,attack,Not fleeing,False,-84.279,30.461,True,Florida
205,Jeff Alexander,2015-03-18,shot,knife,47.0,M,W,Bakersfield,CA,False,other,Not fleeing,False,-119.015,35.376,True,California
206,Shane Watkins,2015-03-19,shot,box cutter,39.0,M,W,Lawrence County,AL,True,other,Not fleeing,True,-87.287,34.566,True,Alabama
207,Brandon Jones,2015-03-19,shot,unarmed,18.0,M,B,Cleveland,OH,False,attack,Not fleeing,False,-81.609,41.529,True,Ohio
208,Brandon Rapp,2015-03-19,shot,gun,31.0,M,W,Middleton,ID,False,attack,Not fleeing,True,-116.58,43.704,True,Idaho
209,Kendre Alston,2015-03-19,shot,gun,16.0,M,B,Jacksonville,FL,False,attack,Car,False,-81.68,30.379,True,Florida
210,Jamison  Childress,2015-03-19,shot,unarmed,20.0,M,W,Sumas,WA,True,attack,Not fleeing,False,-122.273,49.0,True,Washington
211,Robert Burdge,2015-03-19,shot,gun,36.0,M,W,Bakersfield,CA,False,attack,Not fleeing,False,-119.336,35.355,True,California
212,Richard White,2015-03-20,shot,machete,63.0,M,B,New Orleans,LA,True,attack,Not fleeing,False,-90.265,29.993,True,Louisiana
213,Tyrel Vick,2015-03-20,shot,gun,34.0,M,W,Coal County,OK,False,attack,Not fleeing,False,-96.323,34.506,True,Oklahoma
214,Justin Fowler,2015-03-20,shot,gun,24.0,M,N,Red Valley,AZ,False,attack,Car,False,-109.138,36.466,True,Arizona
215,Enoch Gaver,2015-03-21,shot,gun,21.0,M,W,Cottonwood,AZ,False,attack,Not fleeing,False,-112.001,34.713,True,Arizona
216,James Ellis,2015-03-21,shot,gun,44.0,M,W,Clarendon,NY,False,attack,Car,False,-78.047,43.19,True,New York
217,Gary Page,2015-03-21,shot,gun,60.0,M,W,Harmony,IN,True,attack,Not fleeing,False,-87.073,39.534,True,Indiana
218,Jason Smith,2015-03-21,shot,gun,42.0,M,W,Columbus,OH,False,attack,Not fleeing,False,-82.999,40.03,True,Ohio
219,Phillip Conley,2015-03-22,shot,knife,37.0,M,W,Vallejo,CA,True,other,Not fleeing,False,-122.222,38.133,True,California
220,Christopher Ryan Healy,2015-03-22,shot and Tasered,knife,36.0,M,W,Portland,OR,True,other,Foot,False,-122.53,45.506,True,Oregon
221,Denzel Brown,2015-03-22,shot and Tasered,undetermined,21.0,M,B,Islip,NY,False,attack,Car,False,-73.238,40.74,True,New York
222,Devin Gates,2015-03-23,shot,gun,24.0,M,B,Santa Clara,CA,False,attack,Not fleeing,False,-121.959,37.361,True,California
223,Walter J. Brown III,2015-03-24,shot,gun,29.0,M,B,Portsmouth,VA,True,attack,Car,False,-76.37,36.819,True,Virginia
224,Scott Dunham,2015-03-24,shot,gun,57.0,M,W,San Jose,CA,True,attack,Not fleeing,False,-121.841,37.302,True,California
225,Stephen Snyder,2015-03-24,shot,gun,38.0,M,W,Fond du Lac,WI,False,attack,Not fleeing,False,-88.475,43.782,True,Wisconsin
226,Nicholas Thomas,2015-03-25,shot,undetermined,23.0,M,B,Smyrna,GA,False,other,Car,True,-84.477,33.866,True,Georgia
227,Jeremy Lorenza Kelly,2015-03-25,shot,gun,27.0,M,B,Johnsonville,SC,False,attack,Foot,False,-79.462,33.819,True,South Carolina
228,Victor Terrazas,2015-03-25,shot,gun,28.0,M,H,South Los Angeles,CA,False,attack,Foot,False,-118.292,33.94,True,California
229,Joseph Tassinari,2015-03-25,shot and Tasered,gun,63.0,M,W,Glendale,AZ,True,other,Not fleeing,False,-112.203,33.638,True,Arizona
230,Deanne Choate,2015-03-26,shot,gun,53.0,F,W,Gardner,KS,False,attack,Not fleeing,False,-94.91,38.818,True,Kansas
231,Adrian Solis,2015-03-26,shot,knife,35.0,M,H,Wilmington,CA,True,other,Not fleeing,False,-118.271,33.793,True,California
232,Meagan Hockaday,2015-03-27,shot,knife,26.0,F,B,Oxnard,CA,False,other,Not fleeing,False,-119.183,34.228,True,California
233,Harvey Oates,2015-03-27,shot,gun,42.0,M,W,Fort Ashby,WV,False,attack,Car,False,-78.841,39.469,True,West Virginia
234,Angelo West,2015-03-27,shot,gun,41.0,M,B,Boston,MA,False,attack,Not fleeing,False,-71.089,42.313,True,Massachusetts
235,Gary Kendrick,2015-03-27,shot,gun,56.0,M,W,Encinitas,CA,True,attack,Not fleeing,False,-117.242,33.05,True,California
236,Jamalis Hall,2015-03-27,shot,knife,39.0,M,B,Fort Pierce,FL,False,other,Not fleeing,False,-80.328,27.435,True,Florida
237,Adrian Hernandez,2015-03-27,shot,toy weapon,23.0,M,H,Bakersfield,CA,False,attack,Car,False,-119.003,35.396,True,California
238,Neil Seifert,2015-03-27,shot,gun,40.0,M,W,Webster,MA,False,attack,Foot,False,-71.878,42.056,True,Massachusetts
239,Byron Herbert,2015-03-29,shot,gun,29.0,M,B,Elizabethtown,KY,False,attack,Not fleeing,False,-85.889,37.735,True,Kentucky
240,Robert Rooker,2015-03-29,shot,,26.0,M,W,Jasper,OH,False,attack,Car,False,-83.255,39.083,True,Ohio
241,John Marcell Allen,2015-03-30,shot,gun,54.0,M,,Boulder City,NV,False,attack,Not fleeing,False,-114.84,35.974,True,Nevada
242,Brian Babb,2015-03-30,shot,gun,49.0,M,W,Eugene,OR,True,attack,Not fleeing,False,-123.181,44.091,True,Oregon
243,Jeremy Anderson,2015-03-31,shot,gun,36.0,M,W,Carollwood,FL,False,attack,Not fleeing,False,-82.49,28.102,True,Florida
244,Benjamin Quezada,2015-03-31,shot,toy weapon,21.0,M,H,Baytown,TX,False,attack,Not fleeing,False,-94.971,29.733,True,Texas
245,Mya Hall,2015-03-31,shot,vehicle,27.0,F,B,Fort Meade,MD,False,other,Car,False,-76.77,39.115,True,Maryland
246,Robert Washington,2015-04-01,shot,gun,37.0,M,B,Hawthorne,CA,False,attack,Not fleeing,False,-118.337,33.902,True,California
247,Shawn Clyde,2015-04-01,shot,knife,36.0,M,W,Hamilton,NJ,False,attack,Not fleeing,False,-74.71,40.217,True,New Jersey
248,Darrin Langford,2015-04-02,shot,gun,32.0,M,B,Rock Island,IL,False,attack,Foot,False,-90.582,41.5,True,Illinois
249,Eric Harris,2015-04-02,shot,unarmed,44.0,M,B,Tulsa,OK,False,other,Not fleeing,False,-95.94,36.184,True,Oklahoma
250,Aaron Rutledge,2015-04-02,shot,gun,27.0,M,W,Pineville,LA,True,attack,Not fleeing,False,-92.407,31.346,True,Louisiana
251,Donald Hicks,2015-04-02,shot and Tasered,gun,63.0,M,W,Metropolis,IL,True,attack,Not fleeing,False,-88.677,37.176,True,Illinois
252,Christopher Prevatt,2015-04-03,shot,knife,38.0,M,W,Winchester,VA,False,other,Not fleeing,True,-78.128,39.191,True,Virginia
253,Justus Howell,2015-04-04,shot,gun,17.0,M,B,Zion,IL,False,attack,Foot,False,-87.845,42.452,True,Illinois
254,Paul Anderson,2015-04-04,shot,gun,31.0,M,B,Orange,CA,False,attack,Not fleeing,True,-117.852,33.836,True,California
255,Ethan Noll,2015-04-04,shot,gun,34.0,M,W,Edgewood,NM,True,attack,Car,False,-106.193,35.056,True,New Mexico
256,Walter Scott,2015-04-04,shot and Tasered,unarmed,50.0,M,B,North Charleston,SC,False,other,Foot,False,-80.014,32.899,True,South Carolina
257,Ken Cockerel,2015-04-05,shot,knife,51.0,M,W,Phoenix,AZ,True,other,Not fleeing,False,-112.144,33.655,True,Arizona
258,Richard Hanna,2015-04-05,shot,gun,56.0,M,W,Tehachapi,CA,False,attack,Not fleeing,False,-118.414,35.127,True,California
259,Alexander Myers,2015-04-06,shot,gun,23.0,M,W,Indianapolis,IN,True,attack,Not fleeing,False,-86.273,39.681,True,Indiana
260,Desmond Willis,2015-04-06,shot,gun,25.0,M,B,Harvey,LA,False,attack,Foot,False,-90.048,29.877,True,Louisiana
261,Tyrell J. Larsen,2015-04-06,shot,gun,31.0,M,W,Jefferson County,ID,False,attack,Car,False,-112.049,43.642,True,Idaho
262,Erick Rose,2015-04-07,shot,gun,32.0,M,W,Pottawatomie County,OK,False,attack,Car,False,-97.057,35.339,True,Oklahoma
263,Douglas Faith,2015-04-08,shot,gun,60.0,M,W,San Antonio,TX,False,attack,Car,False,-98.427,29.489,True,Texas
264,Dexter Pernell Bethea,2015-04-08,shot,,42.0,M,B,Valdosta,GA,False,attack,Car,False,-83.333,30.845,True,Georgia
265,Roberto Rodriguez,2015-04-08,shot,gun,39.0,M,H,Los Angeles,CA,False,attack,Foot,False,-118.212,34.041,True,California
266,Joseph Jeremy Weber,2015-04-08,shot,knife,28.0,M,A,Sunnyvale,CA,True,other,Not fleeing,False,-121.995,37.404,True,California
267,Gordon Kimbrell,2015-04-09,shot,sword,22.0,M,W,Navarre,FL,False,attack,Not fleeing,False,-86.835,30.413,True,Florida
268,Don Smith,2015-04-09,shot,gun,29.0,M,B,Monon,IN,False,attack,Car,False,-86.879,40.879,True,Indiana
269,Jess Leipold,2015-04-09,shot,gun,31.0,M,W,Straban Township,PA,True,attack,Not fleeing,False,-77.158,39.859,True,Pennsylvania
270,Phillip Burgess,2015-04-09,shot,gun,28.0,M,W,Boiling Springs,SC,False,attack,Not fleeing,False,-82.006,35.023,True,South Carolina
271,Mark Smith,2015-04-09,shot and Tasered,,54.0,M,,Kellyville,OK,False,attack,Other,False,-96.277,35.954,True,Oklahoma
272,Angel Cresencio Corona,2015-04-10,shot,knife,21.0,M,H,Corning,CA,False,attack,Not fleeing,False,-122.202,39.935,True,California
273,Richard Reed,2015-04-10,shot,gun,38.0,M,W,Topeka,KS,False,attack,Car,False,-95.762,39.054,True,Kansas
274,Donald Allen,2015-04-11,shot,gun,66.0,M,W,Sand Springs,OK,True,attack,Not fleeing,True,-96.134,36.092,True,Oklahoma
275,Mack Long,2015-04-12,shot,gun,36.0,M,B,Indianapolis,IN,False,attack,Foot,True,-86.109,39.813,True,Indiana
276,Richard Dale Weaver,2015-04-12,shot,machete,83.0,M,W,Oklahoma City,OK,True,other,Not fleeing,False,-97.34,35.404,True,Oklahoma
277,Jason Lee Evans,2015-04-12,shot,gun,32.0,M,W,Salemburg,NC,True,attack,Car,False,-78.491,35.064,True,North Carolina
278,Isaac Jimenez,2015-04-13,shot,gun,27.0,M,H,Alton,IL,False,attack,Not fleeing,False,-90.135,38.892,True,Illinois
279,Colby Robinson,2015-04-14,shot,undetermined,26.0,M,B,DeSoto,TX,False,other,Foot,False,-96.823,32.662,True,Texas
280,Christopher Grant Finley,2015-04-14,shot,machete,31.0,M,W,Jonesboro,AR,True,attack,Not fleeing,False,-90.718,35.834,True,Arkansas
281,Tevin Barkley,2015-04-15,shot,gun,22.0,M,B,Miami,FL,False,other,Foot,False,-80.212,25.844,True,Florida
282,Dante Noble,2015-04-15,shot,knife,41.0,M,B,Spartanburg,SC,False,attack,Not fleeing,False,-81.912,34.904,True,South Carolina
283,Frank Shephard,2015-04-15,shot,unarmed,41.0,M,B,Houston,TX,False,other,Car,False,-95.173,29.806,True,Texas
284,Mark W. Adair,2015-04-15,shot,toy weapon,51.0,M,W,Columbia,MO,False,attack,Car,True,-92.326,38.948,True,Missouri
285,Stanley Watson,2015-04-15,shot,gun,72.0,M,W,Cañon City,CO,True,attack,Not fleeing,False,-105.192,38.446,True,Colorado
286,Ernesto Flores,2015-04-15,shot,toy weapon,52.0,M,H,Montclair,CA,True,attack,Not fleeing,False,-117.721,34.051,True,California
287,Rodolfo Velazquez,2015-04-16,shot,knife,47.0,M,H,Shafter,CA,False,other,Not fleeing,False,-119.281,35.5,True,California
288,Jeffrey Kemp,2015-04-17,shot,gun,18.0,M,B,Chicago,IL,False,attack,Foot,False,-87.572,41.761,True,Illinois
289,Elias Cavazos,2015-04-17,shot,gun,29.0,M,H,Hemet,CA,False,attack,Not fleeing,False,-116.954,33.744,True,California
290,Thaddeus McCarroll,2015-04-17,shot,knife,23.0,M,B,Jennings,MO,True,other,Not fleeing,True,-90.244,38.724,True,Missouri
291,Erik Tellez,2015-04-18,shot,gun,43.0,M,H,Phoenix,AZ,True,attack,Not fleeing,False,-112.039,33.48,True,Arizona
292,Grover Sapp,2015-04-18,shot,gun,45.0,M,W,Panama City,FL,False,attack,Not fleeing,False,-85.702,30.171,True,Florida
293,Michael Foster,2015-04-19,shot,gun,40.0,M,W,Wilmore,KY,True,attack,Not fleeing,False,-84.66,37.868,True,Kentucky
294,Dana Hlavinka,2015-04-19,shot,knife,44.0,M,W,Sidney,NE,False,attack,Not fleeing,False,-102.983,41.122,True,Nebraska
295,Santos Cortez Hernandez,2015-04-20,shot,gun,25.0,M,H,Mission,TX,False,other,Not fleeing,False,-98.35,26.282,True,Texas
296,Daniel Covarrubias,2015-04-21,shot,unarmed,37.0,M,N,Lakewood,WA,True,other,Foot,False,-122.485,47.16,True,Washington
297,Kimber Key,2015-04-21,shot,knife,59.0,M,W,Irmo,SC,True,other,Not fleeing,False,-81.2,34.073,True,South Carolina
298,Luis Martinez,2015-04-21,shot,knife,35.0,M,H,Los Angeles,CA,True,other,Not fleeing,False,-118.205,34.072,True,California
299,Daniel Wolfe,2015-04-21,shot,,35.0,M,B,Trenton,NJ,False,attack,Not fleeing,False,-74.252,40.713,True,New Jersey
300,William Chapman,2015-04-22,shot,unarmed,18.0,M,B,Portsmouth,VA,False,other,Not fleeing,False,-76.34,36.83,True,Virginia
301,Carlos Saavedra Ramirez,2015-04-22,shot,knife,51.0,M,H,Bisbee,AZ,False,other,Not fleeing,False,-109.917,31.401,True,Arizona
302,Jonathan Efraim,2015-04-22,shot,gun,30.0,M,W,Queens,NY,True,attack,Foot,False,-73.794,40.71,True,New York
303,Reginald McGregor,2015-04-22,shot,gun,31.0,M,B,Fort Worth,TX,False,attack,Foot,False,-97.304,32.769,True,Texas
304,Lue Vang,2015-04-22,shot,gun,39.0,M,A,Eldorado Springs,CO,False,attack,Not fleeing,False,-105.257,39.938,True,Colorado
305,Andrew Valadez,2015-04-23,shot,toy weapon,26.0,M,W,Sylmar,CA,True,attack,Not fleeing,False,-118.438,34.323,True,California
306,Joseph Potts,2015-04-23,shot,gun,51.0,M,W,Rufe,OK,False,attack,Not fleeing,False,-95.157,34.133,True,Oklahoma
307,Hector Morejon,2015-04-23,shot,unarmed,19.0,M,H,Long Beach,CA,False,other,Not fleeing,False,-118.174,33.781,True,California
308,Karen Janks,2015-04-24,shot,,46.0,F,W,Windsor,CA,False,attack,Car,False,-122.792,38.375,True,California
309,Mark Cecil Hawkins,2015-04-24,shot,gun,49.0,M,W,Eugene,OR,False,attack,Not fleeing,False,-122.997,44.914,True,Oregon
310,Gary Timmie  Collins,2015-04-24,shot,gun,63.0,M,W,Miami,OK,False,attack,Car,False,-94.887,36.897,True,Oklahoma
311,Todd Jamal Dye,2015-04-24,shot,gun,20.0,M,B,Trinidad,CO,False,attack,Foot,True,-104.493,37.176,True,Colorado
312,Brandon Lawrence,2015-04-25,shot,machete,25.0,M,W,Victoria,TX,True,other,Not fleeing,True,-97.001,28.878,True,Texas
313,David Felix,2015-04-25,shot,unarmed,24.0,M,B,New York,NY,True,attack,Foot,False,-73.982,40.725,True,New York
314,Daniel Davis,2015-04-25,shot,knife,58.0,M,W,Clermont,FL,True,other,Not fleeing,False,-81.812,28.567,True,Florida
315,Billy Joe Patrick,2015-04-26,shot,unarmed,29.0,M,W,Bunch,OK,False,attack,Not fleeing,False,-94.772,35.745,True,Oklahoma
316,Albert Hanson,2015-04-26,shot,gun,76.0,M,W,Kings County,CA,False,attack,Not fleeing,False,-119.601,36.211,True,California
317,Dean Genova,2015-04-26,shot,gun,45.0,M,W,Fountain Valley,CA,False,attack,Not fleeing,False,-117.956,33.696,True,California
318,Terrance  Kellom,2015-04-27,shot,hammer,20.0,M,B,Detroit,MI,False,other,Not fleeing,False,-83.236,42.366,True,Michigan
319,David Parker,2015-04-28,shot,gun,58.0,M,W,Mansfield,OH,False,attack,Not fleeing,False,-82.516,40.739,True,Ohio
320,Jared Johnson,2015-04-28,shot,gun,21.0,M,B,New Orleans,LA,False,attack,Not fleeing,True,-89.966,30.019,True,Louisiana
321,Joshua Green,2015-04-28,shot,gun,27.0,M,W,Marion,IL,True,attack,Not fleeing,False,-88.941,37.731,True,Illinois
322,Andrew Jackson,2015-04-29,shot,knife,26.0,M,W,Chickasha,OK,False,other,Foot,False,-97.949,35.04,True,Oklahoma
323,Joshua Deysie,2015-04-29,shot,gun,33.0,M,H,Mesa,AZ,True,attack,Not fleeing,False,-111.8,33.39,True,Arizona
324,Luis Chavez-Diaz,2015-04-29,shot,gun,27.0,M,H,Elk Grove,CA,False,attack,Not fleeing,False,-121.492,38.37,True,California
325,Alexia Christian,2015-04-29,shot,gun,25.0,F,B,Atlanta,GA,False,attack,Not fleeing,False,-84.39,33.752,True,Georgia
326,Jeffrey Adkins,2015-04-29,shot,gun,53.0,M,B,Emporia,VA,True,attack,Not fleeing,False,-77.502,36.611,True,Virginia
327,John Acree,2015-04-29,shot,gun,53.0,M,W,Nashville,TN,True,attack,Not fleeing,False,-86.779,36.054,True,Tennessee
328,Fridoon Zalbeg Nehad,2015-04-30,shot,unarmed,42.0,M,O,San Diego,CA,True,other,Not fleeing,True,-117.206,32.754,True,California
329,Erick Emmanuel Sanchez,2015-04-30,shot and Tasered,metal object,22.0,M,H,El Paso,TX,False,other,Not fleeing,False,-106.342,31.694,True,Texas
330,Kenneth Mathena,2015-05-02,shot,gun,52.0,M,W,Smyrna,DE,False,attack,Not fleeing,True,-75.603,39.28,True,Delaware
331,Kevin Vance Norton,2015-05-03,shot,gun,36.0,M,W,Roosevelt,UT,True,attack,Not fleeing,True,-109.996,40.306,True,Utah
332,Elton Simpson,2015-05-03,shot,gun,30.0,M,B,Garland,TX,False,attack,Not fleeing,False,-96.642,32.958,True,Texas
333,Nadir Soofi,2015-05-03,shot,gun,34.0,M,O,Garland,TX,False,attack,Not fleeing,False,-96.642,32.958,True,Texas
334,Billy Grimm,2015-05-03,shot,gun,44.0,M,H,Albuquerque,NM,False,attack,Not fleeing,False,-106.687,35.052,True,New Mexico
335,Michael Asher,2015-05-03,shot,gun,53.0,M,W,Chavies,KY,False,attack,Not fleeing,False,-83.245,37.38,True,Kentucky
336,Roark Cook,2015-05-04,shot,toy weapon,36.0,M,W,Kennewick,WA,True,attack,Not fleeing,False,-119.168,46.202,True,Washington
337,Brendon Glenn,2015-05-05,shot,unarmed,29.0,M,B,Venice,CA,False,attack,Not fleeing,True,-118.472,33.988,True,California
338,Thong Kien Ma,2015-05-05,shot,knife,32.0,M,A,South El Monte,CA,False,attack,Not fleeing,False,-118.044,34.054,True,California
339,Robert A. Frost,2015-05-05,shot,gun,46.0,M,W,Pulaski,VA,True,attack,Not fleeing,False,-80.746,37.058,True,Virginia
340,David William Johnson,2015-05-06,shot,gun,18.0,M,W,Wake Forest,NC,False,attack,Car,False,-78.526,35.951,True,North Carolina
341,Joseph Roy,2015-05-07,shot,knife,72.0,M,,Lawrenceville,GA,True,other,Not fleeing,False,-84.087,33.933,True,Georgia
342,Michael Murphy,2015-05-07,shot,knife,38.0,M,W,Beacon,NY,False,other,Car,False,-73.98,41.518,True,New York
343,Nephi Arriguin,2015-05-07,shot,,21.0,M,B,Cerritos,CA,False,attack,Car,False,-118.05,33.874,True,California
344,Shaun Johnson,2015-05-08,shot,sword,35.0,M,W,Kearny,AZ,False,attack,Not fleeing,False,-110.923,33.079,True,Arizona
345,David Schwalm,2015-05-08,shot,gun,58.0,M,W,Constantia,NY,True,attack,Not fleeing,False,-76.008,43.266,True,New York
346,Dedrick Marshall,2015-05-08,shot,gun,48.0,M,B,Harvey,LA,False,attack,Not fleeing,False,-90.072,29.86,True,Louisiana
347,Sam Holmes,2015-05-08,shot,,31.0,M,B,Fridley,MN,False,attack,Car,False,-93.266,45.07,True,Minnesota
348,Stephen  Cunningham,2015-05-10,shot,gun,47.0,M,W,Tacoma,WA,False,attack,Not fleeing,False,-122.489,47.229,True,Washington
349,Lionel Lorenzo Young,2015-05-10,shot,,34.0,M,B,Landover,MD,False,other,Car,False,-76.875,38.902,True,Maryland
350,Kelvin Goldston,2015-05-11,shot,,30.0,M,B,Fort Worth,TX,False,attack,Car,False,-97.395,32.661,True,Texas
351,Justin Way,2015-05-11,shot,knife,28.0,M,W,St. Augustine,FL,True,other,Not fleeing,False,-81.481,29.973,True,Florida
352,D'Angelo Stallworth,2015-05-12,shot,gun,28.0,M,B,Jacksonville,FL,False,other,Foot,False,-81.739,30.213,True,Florida
353,Alec Ouzounian,2015-05-12,shot,knife,40.0,M,W,Rancho Santa Margarita,CA,True,other,Not fleeing,False,-117.613,33.655,True,California
354,Bruce Zalonka,2015-05-12,shot and Tasered,gun,46.0,M,O,Honolulu,HI,False,attack,Not fleeing,False,-157.862,21.31,True,Hawaii
355,Sean Michael Pelletier,2015-05-14,shot,gun,37.0,M,W,Portage,MI,True,attack,Car,False,-85.641,42.229,True,Michigan
356,Cary Martin,2015-05-14,shot,gun,53.0,M,W,St. Augustine,FL,True,attack,Not fleeing,False,-81.278,29.85,True,Florida
357,Mark Farrar,2015-05-15,shot,gun,41.0,M,W,Rockford,IL,True,attack,Not fleeing,False,-89.069,42.25,True,Illinois
358,Matt Coates,2015-05-15,shot,toy weapon,42.0,M,W,Sacramento,CA,True,attack,Not fleeing,False,-121.434,38.552,True,California
359,Ronell Wade,2015-05-16,shot,gun,45.0,M,B,Harvey,IL,False,attack,Foot,False,-87.634,41.603,True,Illinois
360,Dennis  Fiel,2015-05-17,shot,gun,34.0,M,W,San Diego,CA,True,attack,Foot,True,-117.154,32.802,True,California
361,Austin Goodner,2015-05-17,shot,gun,18.0,M,W,St. Petersburg,FL,True,attack,Not fleeing,False,-82.659,27.82,True,Florida
362,Timothy Jones,2015-05-17,shot,sword,27.0,M,W,Ruidoso,NM,False,other,Not fleeing,False,-105.673,33.357,True,New Mexico
363,Alfredo Rials-Torres,2015-05-19,shot,unarmed,54.0,M,H,Arlington,VA,False,attack,Not fleeing,False,-77.105,38.873,True,Virginia
364,Jonathan McIntosh,2015-05-19,shot,gun,35.0,M,W,Cabot,AR,False,attack,Not fleeing,False,-92.008,34.967,True,Arkansas
365,David  Gaines,2015-05-19,shot,gun,17.0,M,W,Grand Junction,CO,False,attack,Other,False,-108.556,39.074,True,Colorado
366,Anthony Gomez,2015-05-20,shot,gun,29.0,M,B,Lancaster,PA,False,attack,Not fleeing,False,-76.3,40.042,True,Pennsylvania
367,Chrislon Talbott,2015-05-20,shot,gun,38.0,M,B,Owensboro,KY,False,attack,Not fleeing,False,-87.123,37.724,True,Kentucky
368,Marcus Wheeler,2015-05-20,shot,gun,26.0,M,B,Omaha,NE,False,attack,Not fleeing,False,-95.957,41.324,True,Nebraska
369,Jonathan  Colley,2015-05-20,shot and Tasered,knife,52.0,M,W,Green,OH,False,other,Not fleeing,False,-81.429,40.965,True,Ohio
370,Nikki Jo Burtsfield,2015-05-20,shot and Tasered,knife,39.0,F,W,Gillette,WY,False,other,Car,False,-105.45,44.302,True,Wyoming
371,David Alejandro Gandara,2015-05-21,shot,gun,22.0,M,H,El Paso,TX,True,undetermined,Not fleeing,False,-106.423,31.904,True,Texas
372,Javoris Washington,2015-05-21,shot,knife,29.0,M,B,Ft. Lauderdale,FL,False,attack,Not fleeing,False,-80.184,26.107,True,Florida
